,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
3131,BDCQ.SEA2AA,2014.03,892.356733,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3132,BDCQ.SEA2AA,2014.06,839.87305,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3133,BDCQ.SEA2AA,2014.09,851.094171,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3134,BDCQ.SEA2AA,2014.12,963.544255,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3135,BDCQ.SEA2AA,2015.03,932.489931,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3136,BDCQ.SEA2AA,2015.06,879.578616,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3137,BDCQ.SEA2AA,2015.09,869.693901,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3138,BDCQ.SEA2AA,2015.12,1007.325457,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3139,BDCQ.SEA2AA,2016.03,985.834491,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3140,BDCQ.SEA2AA,2016.06,916.892924,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3141,BDCQ.SEA2AA,2016.09,905.718737,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3142,BDCQ.SEA2AA,2016.12,1035.069206,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3143,BDCQ.SEA2AA,2017.03,1017.146613,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3144,BDCQ.SEA2AA,2017.06,973.885624,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3145,BDCQ.SEA2AA,2017.09,963.703416,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3146,BDCQ.SEA2AA,2017.12,1128.824723,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3147,BDCQ.SEA2AA,2018.03,1079.221336,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3148,BDCQ.SEA2AA,2018.06,1038.363215,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3149,BDCQ.SEA2AA,2018.09,1037.492476,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3150,BDCQ.SEA2AA,2018.12,1203.084659,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3151,BDCQ.SEA2AA,2019.03,1147.457055,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3152,BDCQ.SEA2AA,2019.06,1088.314001,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3153,BDCQ.SEA2AA,2019.09,1080.645421,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3154,BDCQ.SEA2AA,2019.12,1276.369907,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3155,BDCQ.SEA2AA,2020.03,1196.913785,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3156,BDCQ.SEA2AA,2020.06,1158.958235,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3157,BDCQ.SEA2AA,2020.09,1211.532652,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3158,BDCQ.SEA2AA,2020.12,1318.073738,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3159,BDCQ.SEA2AA,2021.03,1277.788063,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3160,BDCQ.SEA2AA,2021.06,1235.83168,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3161,BDCQ.SEA2AA,2021.09,1259.895692,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3162,BDCQ.SEA2AA,2021.12,1393.111902,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3163,BDCQ.SEA2AA,2022.03,1372.303549,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3164,BDCQ.SEA2AA,2022.06,1323.231401,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3165,BDCQ.SEA2AA,2022.09,1323.407092,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3166,BDCQ.SEA2AA,2022.12,1435.281345,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3167,BDCQ.SEA2AA,2023.03,1424.818453,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3168,BDCQ.SEA2AA,2023.06,1371.958419,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3169,BDCQ.SEA2AA,2023.09,1370.346322,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3170,BDCQ.SEA2AA,2023.12,1527.08972,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3171,BDCQ.SEA2AA,2024.03,1503.093306,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Agriculture, Forestry and Fishing",Actual,,
3250,BDCQ.SEA2BA,2011.06,119.968233,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3251,BDCQ.SEA2BA,2011.09,129.298428,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3252,BDCQ.SEA2BA,2011.12,130.765792,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3253,BDCQ.SEA2BA,2012.03,145.084177,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3254,BDCQ.SEA2BA,2012.06,141.530459,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3255,BDCQ.SEA2BA,2012.09,153.782661,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3256,BDCQ.SEA2BA,2012.12,151.2594,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3257,BDCQ.SEA2BA,2013.03,140.138637,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3258,BDCQ.SEA2BA,2013.06,136.982793,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3259,BDCQ.SEA2BA,2013.09,137.227631,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3260,BDCQ.SEA2BA,2013.12,144.221707,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3261,BDCQ.SEA2BA,2014.03,167.281718,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3262,BDCQ.SEA2BA,2014.06,165.982577,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3263,BDCQ.SEA2BA,2014.09,158.157959,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3264,BDCQ.SEA2BA,2014.12,155.545897,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3265,BDCQ.SEA2BA,2015.03,152.435241,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3266,BDCQ.SEA2BA,2015.06,149.427212,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3267,BDCQ.SEA2BA,2015.09,139.888958,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3268,BDCQ.SEA2BA,2015.12,137.325349,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3269,BDCQ.SEA2BA,2016.03,151.182838,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3270,BDCQ.SEA2BA,2016.06,144.348924,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3271,BDCQ.SEA2BA,2016.09,133.188653,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3272,BDCQ.SEA2BA,2016.12,131.717085,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3273,BDCQ.SEA2BA,2017.03,151.089338,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3274,BDCQ.SEA2BA,2017.06,140.194642,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3275,BDCQ.SEA2BA,2017.09,141.703679,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3276,BDCQ.SEA2BA,2017.12,140.947323,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3277,BDCQ.SEA2BA,2018.03,157.705084,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3278,BDCQ.SEA2BA,2018.06,150.01185,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3279,BDCQ.SEA2BA,2018.09,149.029047,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3280,BDCQ.SEA2BA,2018.12,157.001729,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3281,BDCQ.SEA2BA,2019.03,147.870064,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3282,BDCQ.SEA2BA,2019.06,148.915685,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3283,BDCQ.SEA2BA,2019.09,143.481452,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3284,BDCQ.SEA2BA,2019.12,145.689559,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3285,BDCQ.SEA2BA,2020.03,139.114093,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3286,BDCQ.SEA2BA,2020.06,143.738115,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3287,BDCQ.SEA2BA,2020.09,145.034637,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3288,BDCQ.SEA2BA,2020.12,139.394378,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3289,BDCQ.SEA2BA,2021.03,153.058494,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3290,BDCQ.SEA2BA,2021.06,145.326685,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3291,BDCQ.SEA2BA,2021.09,141.912243,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3292,BDCQ.SEA2BA,2021.12,154.340453,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3293,BDCQ.SEA2BA,2022.03,150.408383,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3294,BDCQ.SEA2BA,2022.06,169.371082,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3295,BDCQ.SEA2BA,2022.09,155.218008,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3296,BDCQ.SEA2BA,2022.12,166.63798,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3297,BDCQ.SEA2BA,2023.03,167.151786,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3298,BDCQ.SEA2BA,2023.06,184.836527,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3299,BDCQ.SEA2BA,2023.09,166.179131,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3300,BDCQ.SEA2BA,2023.12,174.702296,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3301,BDCQ.SEA2BA,2024.03,175.05998,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Mining,Actual,,
3380,BDCQ.SEA2CA,2011.06,2830.983013,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3381,BDCQ.SEA2CA,2011.09,2740.63345,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3382,BDCQ.SEA2CA,2011.12,2929.170445,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3383,BDCQ.SEA2CA,2012.03,2794.766293,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3384,BDCQ.SEA2CA,2012.06,2882.48464,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3385,BDCQ.SEA2CA,2012.09,2781.222675,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3386,BDCQ.SEA2CA,2012.12,3009.380137,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3387,BDCQ.SEA2CA,2013.03,2871.730251,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3388,BDCQ.SEA2CA,2013.06,2933.556784,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3389,BDCQ.SEA2CA,2013.09,2913.929666,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3390,BDCQ.SEA2CA,2013.12,3178.066367,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3391,BDCQ.SEA2CA,2014.03,2994.017155,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3392,BDCQ.SEA2CA,2014.06,3109.409138,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3393,BDCQ.SEA2CA,2014.09,3109.523534,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3394,BDCQ.SEA2CA,2014.12,3224.302008,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3395,BDCQ.SEA2CA,2015.03,3148.547655,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3396,BDCQ.SEA2CA,2015.06,3209.854299,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3397,BDCQ.SEA2CA,2015.09,3233.28305,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3398,BDCQ.SEA2CA,2015.12,3337.957331,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3399,BDCQ.SEA2CA,2016.03,3294.435543,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3400,BDCQ.SEA2CA,2016.06,3348.271858,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3401,BDCQ.SEA2CA,2016.09,3268.182901,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3402,BDCQ.SEA2CA,2016.12,3468.578989,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3403,BDCQ.SEA2CA,2017.03,3398.168206,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3404,BDCQ.SEA2CA,2017.06,3519.536313,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3405,BDCQ.SEA2CA,2017.09,3418.587394,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3406,BDCQ.SEA2CA,2017.12,3662.567598,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3407,BDCQ.SEA2CA,2018.03,3588.801794,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3408,BDCQ.SEA2CA,2018.06,3704.819883,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3409,BDCQ.SEA2CA,2018.09,3608.395359,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3410,BDCQ.SEA2CA,2018.12,3880.777973,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3411,BDCQ.SEA2CA,2019.03,3688.777828,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3412,BDCQ.SEA2CA,2019.06,3808.745137,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3413,BDCQ.SEA2CA,2019.09,3727.594112,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3414,BDCQ.SEA2CA,2019.12,4091.4209,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3415,BDCQ.SEA2CA,2020.03,3817.863228,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3416,BDCQ.SEA2CA,2020.06,3715.207122,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3417,BDCQ.SEA2CA,2020.09,3823.27833,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3418,BDCQ.SEA2CA,2020.12,3976.275439,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3419,BDCQ.SEA2CA,2021.03,3988.004841,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3420,BDCQ.SEA2CA,2021.06,4112.025202,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3421,BDCQ.SEA2CA,2021.09,4004.600954,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3422,BDCQ.SEA2CA,2021.12,4276.381316,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3423,BDCQ.SEA2CA,2022.03,4304.988473,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3424,BDCQ.SEA2CA,2022.06,4340.017369,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3425,BDCQ.SEA2CA,2022.09,4362.555709,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3426,BDCQ.SEA2CA,2022.12,4605.105391,,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3427,BDCQ.SEA2CA,2023.03,4542.87758,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3428,BDCQ.SEA2CA,2023.06,4641.616911,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3429,BDCQ.SEA2CA,2023.09,4568.111113,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3430,BDCQ.SEA2CA,2023.12,4788.217698,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3431,BDCQ.SEA2CA,2024.03,4696.653462,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Manufacturing,Actual,,
3510,BDCQ.SEA2DA,2011.06,252.311188,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3511,BDCQ.SEA2DA,2011.09,302.689798,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3512,BDCQ.SEA2DA,2011.12,275.571608,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3513,BDCQ.SEA2DA,2012.03,268.377717,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3514,BDCQ.SEA2DA,2012.06,267.410808,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3515,BDCQ.SEA2DA,2012.09,314.314045,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3516,BDCQ.SEA2DA,2012.12,294.113056,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3517,BDCQ.SEA2DA,2013.03,291.579869,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3518,BDCQ.SEA2DA,2013.06,305.451794,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3519,BDCQ.SEA2DA,2013.09,352.200252,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3520,BDCQ.SEA2DA,2013.12,325.954218,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3521,BDCQ.SEA2DA,2014.03,286.85452,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3522,BDCQ.SEA2DA,2014.06,293.33057,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3523,BDCQ.SEA2DA,2014.09,348.957198,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3524,BDCQ.SEA2DA,2014.12,324.612418,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3525,BDCQ.SEA2DA,2015.03,301.357965,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3526,BDCQ.SEA2DA,2015.06,324.489369,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3527,BDCQ.SEA2DA,2015.09,355.455999,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3528,BDCQ.SEA2DA,2015.12,332.282398,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3529,BDCQ.SEA2DA,2016.03,326.682434,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3530,BDCQ.SEA2DA,2016.06,348.413549,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3531,BDCQ.SEA2DA,2016.09,360.88017,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3532,BDCQ.SEA2DA,2016.12,343.077218,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3533,BDCQ.SEA2DA,2017.03,340.721647,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3534,BDCQ.SEA2DA,2017.06,366.944752,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3535,BDCQ.SEA2DA,2017.09,392.809807,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3536,BDCQ.SEA2DA,2017.12,383.40632,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3537,BDCQ.SEA2DA,2018.03,374.292417,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3538,BDCQ.SEA2DA,2018.06,405.065022,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3539,BDCQ.SEA2DA,2018.09,419.123543,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3540,BDCQ.SEA2DA,2018.12,413.13304,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3541,BDCQ.SEA2DA,2019.03,383.681704,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
3542,BDCQ.SEA2DA,2019.06,428.71398,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Electricity, Gas, Water and Waste Services",Actual,,
